keyword,metadata_keyword_regex,metadata_keyword_type,metadata_tool,metadata_description,metadata_tool_techniques,metadata_tool_tactics,metadata_malwares_name,metadata_groups_name,metadata_category,metadata_link,metadata_enable_endpoint_detection,metadata_enable_proxy_detection,metadata_tags,metadata_comment,metadata_severity_score,metadata_popularity_score,metadata_github_stars,metadata_github_forks,metadata_github_updated_at,metadata_github_created_at
*/anyplace-control/data2/*.exe*,".{0,1000}\/anyplace\-control\/data2\/.{0,1000}\.exe.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Anyplace Control - Admin.lnk*,".{0,1000}\\Anyplace\sControl\s\-\sAdmin\.lnk.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Anyplace Control\*,".{0,1000}\\Anyplace\sControl\\.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\anyplace-control.ini*,".{0,1000}\\anyplace\-control\.ini.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\AppData\Local\Temp\*\zmstage.exe*,".{0,1000}\\AppData\\Local\\Temp\\.{0,1000}\\zmstage\.exe.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\AppData\Roaming\Anyplace Control*,".{0,1000}\\AppData\\Roaming\\Anyplace\sControl.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\ProgramData\Anyplace Control *,".{0,1000}\\ProgramData\\Anyplace\sControl\s.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*a2fa034d006bdbc3ee2a15e55eb647f8097355c288a858da1e309fe8ac1cf0a3*,".{0,1000}a2fa034d006bdbc3ee2a15e55eb647f8097355c288a858da1e309fe8ac1cf0a3.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,#filehash,N/A,10,10,N/A,N/A,N/A,N/A
*AnyplaceControlInstall.exe*,".{0,1000}AnyplaceControlInstall\.exe.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*Program Files (x86)\Anyplace Control*,".{0,1000}Program\sFiles\s\(x86\)\\Anyplace\sControl.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*RemoteAccess:Win32/AnyplaceControl*,".{0,1000}RemoteAccess\:Win32\/AnyplaceControl.{0,1000}",signature_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*www.anyplace-control.com/install*,".{0,1000}www\.anyplace\-control\.com\/install.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Program Files (x86)\Anyplace Control*,".{0,1000}\\Program\sFiles\s\(x86\)\\Anyplace\sControl.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*>Anyplace Control Software<*,".{0,1000}\>Anyplace\sControl\sSoftware\<.{0,1000}",greyware_tool_keyword,AnyplaceControl,access your unattended PC from anywhere,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,www.anyplace-control[.]com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
