geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
11797,de,AS,Asien,IR,Iran,02,Mazandaran,,,,,Asia/Tehran,0
18918,de,EU,Europa,CY,Zypern,04,"Bezirk Famagusta",,,Protaras,,Asia/Famagusta,1
49518,de,AF,Afrika,RW,Ruanda,,,,,,,Africa/Kigali,0
51537,de,AF,Afrika,SO,Somalia,,,,,,,Africa/Mogadishu,0
53654,de,AF,Afrika,SO,Somalia,BN,Banaadir,,,Mogadischu,,Africa/Mogadishu,0
54225,de,AF,Afrika,SO,Somalia,SH,"Unteres Shabelle",,,Marka,,Africa/Mogadishu,0
57289,de,AF,Afrika,SO,Somalia,WO,"Woqooyi Galbeed",,,Hargeisa,,Africa/Mogadishu,0
58933,de,AF,Afrika,SO,Somalia,NU,Nugaal,,,Garowe,,Africa/Mogadishu,0
62691,de,AF,Afrika,SO,Somalia,SA,Sanaag,,,Ceerigaabo,,Africa/Mogadishu,0
63795,de,AF,Afrika,SO,Somalia,TO,Togdheer,,,Burao,,Africa/Mogadishu,0
64013,de,AF,Afrika,SO,Somalia,BR,Bari,,,Bosaso,,Africa/Mogadishu,0
64460,de,AF,Afrika,SO,Somalia,HI,Hiiraan,,,Beledweyne,,Africa/Mogadishu,0
64536,de,AF,Afrika,SO,Somalia,BY,Bay,,,Baidoa,,Africa/Mogadishu,0
69543,de,AS,Asien,YE,Jemen,,,,,,,Asia/Aden,0
70222,de,AS,Asien,YE,Jemen,TA,"Gouvernement Taʿizz",,,,,Asia/Aden,0
70223,de,AS,Asien,YE,Jemen,DH,"Gouvernement Dhamār",,,,,Asia/Aden,0
70225,de,AS,Asien,YE,Jemen,TA,"Gouvernement Taʿizz",,,Taiz,,Asia/Aden,0
71135,de,AS,Asien,YE,Jemen,HD,"Gouvernement Hadramaut",,,,,Asia/Aden,0
71137,de,AS,Asien,YE,Jemen,SA,"Amanat Alasimah",,,Sanaa,,Asia/Aden,0
71490,de,AS,Asien,YE,Jemen,BA,"Gouvernement al-Baidā'",,,,,Asia/Aden,0
75427,de,AS,Asien,YE,Jemen,SU,"Gouvernement Sokotra",,,,,Asia/Aden,0
76184,de,AS,Asien,YE,Jemen,DH,"Gouvernement Dhamār",,,Dhamar,,Asia/Aden,0
77843,de,AS,Asien,YE,Jemen,HU,"Gouvernement al-Hudaida",,,,,Asia/Aden,0
78428,de,AS,Asien,YE,Jemen,AM,"Gouvernement ʿAmrān",,,'Amran,,Asia/Aden,0
79415,de,AS,Asien,YE,Jemen,HU,"Gouvernement al-Hudaida",,,"Al Hudaydah",,Asia/Aden,0
79836,de,AS,Asien,YE,Jemen,BA,"Gouvernement al-Baidā'",,,"Al Bayda",,Asia/Aden,0
80425,de,AS,Asien,YE,Jemen,AB,"Gouvernement Abyan",,,,,Asia/Aden,0
81302,de,AF,Afrika,LY,Libyen,BU,"Al Butnan",,,Tobruk,,Africa/Tripoli,0
85026,de,AF,Afrika,LY,Libyen,JA,"Al Jabal al Akhdar",,,,,Africa/Tripoli,0
87205,de,AF,Afrika,LY,Libyen,DR,Darnah,,,Darna,,Africa/Tripoli,0
88319,de,AF,Afrika,LY,Libyen,BA,Bengasi,,,Banghazi,,Africa/Tripoli,0
88903,de,AF,Afrika,LY,Libyen,MJ,"Al Marj",,,"Al Marj",,Africa/Tripoli,0
88962,de,AF,Afrika,LY,Libyen,KF,"Munizip al-Kufra",,,,,Africa/Tripoli,0
89055,de,AF,Afrika,LY,Libyen,JA,"Al Jabal al Akhdar",,,"Al Bayda",,Africa/Tripoli,0
89113,de,AF,Afrika,LY,Libyen,WA,"Al Wahat",,,Adschdabiya,,Africa/Tripoli,0
89341,de,AS,Asien,IQ,Irak,BA,"Gouvernement Basra",,,,,Asia/Baghdad,0
89570,de,AS,Asien,IQ,Irak,DA,"Gouvernement Dahuk",,,Zaxo,,Asia/Baghdad,0
89693,de,AS,Asien,IQ,Irak,WA,"Gouvernement Wasit",,,,,Asia/Baghdad,0
90150,de,AS,Asien,IQ,Irak,SD,"Salah ad-Din",,,Tikrit,,Asia/Baghdad,0
90831,de,AS,Asien,IQ,Irak,KA,"Gouvernement Karbala",,,,,Asia/Baghdad,0
91419,de,AS,Asien,IQ,Irak,BA,"Gouvernement Basra",,,,,Asia/Baghdad,0
91597,de,AS,Asien,IQ,Irak,SD,"Salah ad-Din",,,,,Asia/Baghdad,0
91695,de,AS,Asien,IQ,Irak,SD,"Salah ad-Din",,,,,Asia/Baghdad,0
92052,de,AS,Asien,IQ,Irak,SU,"Gouvernement as-Sulaimaniyya",,,,,Asia/Baghdad,0
93540,de,AS,Asien,IQ,Irak,MA,Maisan,,,,,Asia/Baghdad,0
94787,de,AS,Asien,IQ,Irak,KI,"Gouvernement Kirkuk",,,Kirkuk,,Asia/Baghdad,0
94823,de,AS,Asien,IQ,Irak,KA,"Gouvernement Karbala",,,,,Asia/Baghdad,0
94824,de,AS,Asien,IQ,Irak,KA,"Gouvernement Karbala",,,Kerbela,,Asia/Baghdad,0
95445,de,AS,Asien,IQ,Irak,AR,"Gouvernement Erbil",,,,,Asia/Baghdad,0
95446,de,AS,Asien,IQ,Irak,AR,"Gouvernement Erbil",,,Erbil,,Asia/Baghdad,0
96965,de,AS,Asien,IQ,Irak,DI,"Gouvernement Diyala",,,,,Asia/Baghdad,0
96994,de,AS,Asien,IQ,Irak,DA,"Gouvernement Dahuk",,,Dohuk,,Asia/Baghdad,0
97990,de,AS,Asien,IQ,Irak,DI,"Gouvernement Diyala",,,Baquba,,Asia/Baghdad,0
98180,de,AS,Asien,IQ,Irak,BG,"Gouvernorat Bagdad",,,,,Asia/Baghdad,0
98182,de,AS,Asien,IQ,Irak,BG,"Gouvernorat Bagdad",,,Bagdad,,Asia/Baghdad,0
98227,de,AS,Asien,IQ,Irak,BB,"Gouvernement Babil",,,,,Asia/Baghdad,0
98245,de,AS,Asien,IQ,Irak,BA,"Gouvernement Basra",,,,,Asia/Baghdad,0
98304,de,AS,Asien,IQ,Irak,AR,"Gouvernement Erbil",,,,,Asia/Baghdad,0
98463,de,AS,Asien,IQ,Irak,SU,"Gouvernement as-Sulaimaniyya",,,Sulaimaniyya,,Asia/Baghdad,0
98717,de,AS,Asien,IQ,Irak,AN,"Gouvernement al-Anbar",,,Ramadi,,Asia/Baghdad,0
98854,de,AS,Asien,IQ,Irak,DQ,"Dhi Qar",,,Nasiriya,,Asia/Baghdad,0
98860,de,AS,Asien,IQ,Irak,NA,Nadschaf,,,Nadschaf,,Asia/Baghdad,0
99039,de,AS,Asien,IQ,Irak,BB,"Gouvernement Babil",,,,,Asia/Baghdad,0
99072,de,AS,Asien,IQ,Irak,NI,"Gouvernement Ninawa",,,Mossul,,Asia/Baghdad,0
99131,de,AS,Asien,IQ,Irak,WA,"Gouvernement Wasit",,,Kut,,Asia/Baghdad,0
99172,de,AS,Asien,IQ,Irak,BG,"Gouvernorat Bagdad",,,,,Asia/Baghdad,0
99237,de,AS,Asien,IQ,Irak,,,,,,,Asia/Baghdad,0
99347,de,AS,Asien,IQ,Irak,BB,"Gouvernement Babil",,,Hilla,,Asia/Baghdad,0
99532,de,AS,Asien,IQ,Irak,BA,"Gouvernement Basra",,,Basra,,Asia/Baghdad,0
99592,de,AS,Asien,IQ,Irak,AN,"Gouvernement al-Anbar",,,,,Asia/Baghdad,0
99608,de,AS,Asien,IQ,Irak,MA,Maisan,,,Amara,,Asia/Baghdad,0
99762,de,AS,Asien,IQ,Irak,QA,"Gouvernement al-Qadisiyya",,,Diwaniyya,,Asia/Baghdad,0
100425,de,AS,Asien,SA,Saudi-Arabien,03,Medina-Region,,,,,Asia/Riyadh,0
101312,de,AS,Asien,SA,Saudi-Arabien,08,"Region Nordgrenzen",,,,,Asia/Riyadh,0
101628,de,AS,Asien,SA,Saudi-Arabien,07,"Provinz Tabuk",,,Tabuk,,Asia/Riyadh,0
101732,de,AS,Asien,SA,Saudi-Arabien,05,Al-Qassim-Region,,,,,Asia/Riyadh,0
101760,de,AS,Asien,SA,Saudi-Arabien,03,Medina-Region,,,,,Asia/Riyadh,0
101773,de,AS,Asien,SA,Saudi-Arabien,14,"Provinz Asir",,,,,Asia/Riyadh,0
102229,de,AS,Asien,SA,Saudi-Arabien,01,"Provinz Riad",,,,,Asia/Riyadh,0
102318,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
102358,de,AS,Asien,SA,Saudi-Arabien,,,,,,,Asia/Riyadh,0
102458,de,AS,Asien,SA,Saudi-Arabien,,,,,,,Asia/Riyadh,0
102527,de,AS,Asien,SA,Saudi-Arabien,12,Al-Jawf-Region,,,Sakakah,,Asia/Riyadh,0
102585,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
102912,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
103019,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
103035,de,AS,Asien,SA,Saudi-Arabien,02,Mekka-Region,,,,,Asia/Riyadh,0
103369,de,AS,Asien,SA,Saudi-Arabien,14,"Provinz Asir",,,,,Asia/Riyadh,0
103630,de,AS,Asien,SA,Saudi-Arabien,10,"Provinz Nadschran",,,Najran,,Asia/Riyadh,0
104514,de,AS,Asien,SA,Saudi-Arabien,02,Mekka-Region,,,,,Asia/Riyadh,0
104515,de,AS,Asien,SA,Saudi-Arabien,02,Mekka-Region,,,Mekka,,Asia/Riyadh,0
105026,de,AS,Asien,SA,Saudi-Arabien,,,,,,,Asia/Riyadh,0
105072,de,AS,Asien,SA,Saudi-Arabien,14,"Provinz Asir",,,"Chamis Muschait",,Asia/Riyadh,0
105299,de,AS,Asien,SA,Saudi-Arabien,09,Jizan-Region,,,Jizan,,Asia/Riyadh,0
105343,de,AS,Asien,SA,Saudi-Arabien,02,Mekka-Region,,,Dschidda,,Asia/Riyadh,0
105357,de,AS,Asien,SA,Saudi-Arabien,,,,,,,Asia/Riyadh,0
106281,de,AS,Asien,SA,Saudi-Arabien,06,Hail-Region,,,Hail,,Asia/Riyadh,0
106297,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
106909,de,AS,Asien,SA,Saudi-Arabien,07,"Provinz Tabuk",,,,,Asia/Riyadh,0
107304,de,AS,Asien,SA,Saudi-Arabien,05,Al-Qassim-Region,,,Buraydah,,Asia/Riyadh,0
107312,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,Abqaiq,,Asia/Riyadh,0
107729,de,AS,Asien,SA,Saudi-Arabien,02,Mekka-Region,,,,,Asia/Riyadh,0
107744,de,AS,Asien,SA,Saudi-Arabien,03,Medina-Region,,,,,Asia/Riyadh,0
107797,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
107968,de,AS,Asien,SA,Saudi-Arabien,02,Mekka-Region,,,Ta'if,,Asia/Riyadh,0
108179,de,AS,Asien,SA,Saudi-Arabien,14,"Provinz Asir",,,,,Asia/Riyadh,0
108240,de,AS,Asien,SA,Saudi-Arabien,06,Hail-Region,,,,,Asia/Riyadh,0
108241,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
108243,de,AS,Asien,SA,Saudi-Arabien,07,"Provinz Tabuk",,,,,Asia/Riyadh,0
108410,de,AS,Asien,SA,Saudi-Arabien,01,"Provinz Riad",,,Riad,,Asia/Riyadh,0
108411,de,AS,Asien,SA,Saudi-Arabien,01,"Provinz Riad",,,,,Asia/Riyadh,0
108512,de,AS,Asien,SA,Saudi-Arabien,08,"Region Nordgrenzen",,,Arar,,Asia/Riyadh,0
108927,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
108933,de,AS,Asien,SA,Saudi-Arabien,05,Al-Qassim-Region,,,,,Asia/Riyadh,0
109101,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
109102,de,AS,Asien,SA,Saudi-Arabien,01,"Provinz Riad",,,,,Asia/Riyadh,0
109131,de,AS,Asien,SA,Saudi-Arabien,05,Al-Qassim-Region,,,,,Asia/Riyadh,0
109223,de,AS,Asien,SA,Saudi-Arabien,03,Medina-Region,,,Medina,,Asia/Riyadh,0
109224,de,AS,Asien,SA,Saudi-Arabien,03,Medina-Region,,,,,Asia/Riyadh,0
109323,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,Khobar,,Asia/Riyadh,0
109353,de,AS,Asien,SA,Saudi-Arabien,01,"Provinz Riad",,,,,Asia/Riyadh,0
109435,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,Al-Dschubail,,Asia/Riyadh,0
109470,de,AS,Asien,SA,Saudi-Arabien,12,Al-Jawf-Region,,,,,Asia/Riyadh,0
109571,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,Hofuf,,Asia/Riyadh,0
109953,de,AS,Asien,SA,Saudi-Arabien,11,Al-Bahah-Region,,,"Al Bahah",,Asia/Riyadh,0
109954,de,AS,Asien,SA,Saudi-Arabien,11,Al-Bahah-Region,,,,,Asia/Riyadh,0
110107,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,,,Asia/Riyadh,0
110336,de,AS,Asien,SA,Saudi-Arabien,04,"Provinz asch-Scharqiyya",,,Dammam,,Asia/Riyadh,0
110619,de,AS,Asien,SA,Saudi-Arabien,09,Jizan-Region,,,,,Asia/Riyadh,0
110690,de,AS,Asien,SA,Saudi-Arabien,14,"Provinz Asir",,,Abha,,Asia/Riyadh,0
110791,de,AS,Asien,IR,Iran,23,Teheran,,,,,Asia/Tehran,0
111453,de,AS,Asien,IR,Iran,19,Zandschan,,,Zandschan,,Asia/Tehran,0
111821,de,AS,Asien,IR,Iran,21,Yazd,,,,,Asia/Tehran,0
111822,de,AS,Asien,IR,Iran,21,Yazd,,,Yazd,,Asia/Tehran,0
112931,de,AS,Asien,IR,Iran,23,Teheran,,,Teheran,,Asia/Tehran,0
113646,de,AS,Asien,IR,Iran,03,Ost-Aserbaidschan,,,Täbris,,Asia/Tehran,0
114930,de,AS,Asien,IR,Iran,28,Nord-Chorasan,,,,,Asia/Tehran,0
115019,de,AS,Asien,IR,Iran,07,Fars,,,Schiras,,Asia/Tehran,0
116996,de,AS,Asien,IR,Iran,02,Mazandaran,,,Sari,,Asia/Tehran,0
117574,de,AS,Asien,IR,Iran,12,Kurdistan,,,Sanandadsch,,Asia/Tehran,0
117656,de,AS,Asien,IR,Iran,04,West-Aserbaidschan,,,,,Asia/Tehran,0
118063,de,AS,Asien,IR,Iran,09,Razavi-Chorasan,,,,,Asia/Tehran,0
118743,de,AS,Asien,IR,Iran,01,Gilan,,,Rascht,,Asia/Tehran,0
119208,de,AS,Asien,IR,Iran,25,Ghom,,,Qom,,Asia/Tehran,0
121959,de,AS,Asien,IR,Iran,02,Mazandaran,,,,,Asia/Tehran,0
122285,de,AS,Asien,IR,Iran,09,Razavi-Chorasan,,,Nischapur,,Asia/Tehran,0
124665,de,AS,Asien,IR,Iran,09,Razavi-Chorasan,,,Mashhad,,Asia/Tehran,0
124778,de,AS,Asien,IR,Iran,12,Kurdistan,,,,,Asia/Tehran,0
125185,de,AS,Asien,IR,Iran,13,Hamadan,,,,,Asia/Tehran,0
125605,de,AS,Asien,IR,Iran,15,Luristan,,,,,Asia/Tehran,0
126914,de,AS,Asien,IR,Iran,22,Hormozgan,,,,,Asia/Tehran,0
126972,de,AS,Asien,IR,Iran,04,West-Aserbaidschan,,,,,Asia/Tehran,0
127082,de,AS,Asien,IR,Iran,06,Chuzestan,,,,,Asia/Tehran,0
127382,de,AS,Asien,IR,Iran,07,Fars,,,,,Asia/Tehran,0
128226,de,AS,Asien,IR,Iran,05,Kermānschāh,,,Kermānschāh,,Asia/Tehran,0
128747,de,AS,Asien,IR,Iran,30,Alborz,,,Karadsch,,Asia/Tehran,0
130758,de,AS,Asien,IR,Iran,,,,,,,Asia/Tehran,0
130801,de,AS,Asien,IR,Iran,16,Ilam,,,,,Asia/Tehran,0
132142,de,AS,Asien,IR,Iran,13,Hamadan,,,,,Asia/Tehran,0
132144,de,AS,Asien,IR,Iran,13,Hamadan,,,Hamadan,,Asia/Tehran,0
132892,de,AS,Asien,IR,Iran,27,Golestan,,,Gorgan,,Asia/Tehran,0
133352,de,AS,Asien,IR,Iran,15,Luristan,,,,,Asia/Tehran,0
134762,de,AS,Asien,IR,Iran,14,"Tschahār Mahāl und Bachtiyāri",,,,,Asia/Tehran,0
134766,de,AS,Asien,IR,Iran,07,Fars,,,,,Asia/Tehran,0
139817,de,AS,Asien,IR,Iran,18,Buschehr,,,Buschehr,,Asia/Tehran,0
140463,de,AS,Asien,IR,Iran,29,Süd-Chorasan,,,Birdschand,,Asia/Tehran,0
142363,de,AS,Asien,IR,Iran,02,Mazandaran,,,Babol,,Asia/Tehran,0
143127,de,AS,Asien,IR,Iran,00,Markazi,,,Arak,,Asia/Tehran,0
143534,de,AS,Asien,IR,Iran,02,Mazandaran,,,,,Asia/Tehran,0
144448,de,AS,Asien,IR,Iran,06,Chuzestan,,,Ahvaz,,Asia/Tehran,0
145531,de,AF,Afrika,AO,Angola,LSU,"Provinz Lunda Sul",,,Saurimo,,Africa/Luanda,0
145724,de,AF,Afrika,AO,Angola,LNO,"Provinz Lunda Norte",,,,,Africa/Luanda,0
145952,de,EU,Europa,CY,Zypern,02,"Bezirk Limassol",,,,,Asia/Nicosia,1
145964,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
145971,de,EU,Europa,CY,Zypern,03,"Bezirk Larnaka",,,,,Asia/Nicosia,1
146054,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146069,de,EU,Europa,CY,Zypern,02,"Bezirk Limassol",,,,,Asia/Nicosia,1
146137,de,EU,Europa,CY,Zypern,05,"Bezirk Paphos",,,,,Asia/Nicosia,1
146150,de,EU,Europa,CY,Zypern,02,"Bezirk Limassol",,,,,Asia/Nicosia,1
146175,de,EU,Europa,CY,Zypern,05,"Bezirk Paphos",,,,,Asia/Nicosia,1
146209,de,EU,Europa,CY,Zypern,04,"Bezirk Famagusta",,,,,Asia/Famagusta,1
146214,de,EU,Europa,CY,Zypern,05,"Bezirk Paphos",,,Paphos,,Asia/Nicosia,1
146267,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146268,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,Nikosia,,Asia/Nicosia,1
146286,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146347,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146384,de,EU,Europa,CY,Zypern,02,"Bezirk Limassol",,,Limassol,,Asia/Nicosia,1
146395,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146398,de,EU,Europa,CY,Zypern,03,"Bezirk Larnaka",,,,,Asia/Nicosia,1
146400,de,EU,Europa,CY,Zypern,03,"Bezirk Larnaka",,,Larnaka,,Asia/Nicosia,1
146411,de,EU,Europa,CY,Zypern,06,"Bezirk Kyrenia",,,,,Asia/Famagusta,1
146412,de,EU,Europa,CY,Zypern,06,"Bezirk Kyrenia",,,Kyrenia,,Asia/Famagusta,1
146445,de,EU,Europa,CY,Zypern,03,"Bezirk Larnaka",,,,,Asia/Nicosia,1
146583,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146615,de,EU,Europa,CY,Zypern,04,"Bezirk Famagusta",,,,,Asia/Famagusta,1
146617,de,EU,Europa,CY,Zypern,04,"Bezirk Famagusta",,,Famagusta,,Asia/Famagusta,1
146669,de,EU,Europa,CY,Zypern,,,,,,,Asia/Nicosia,1
146692,de,EU,Europa,CY,Zypern,03,"Bezirk Larnaka",,,,,Asia/Nicosia,1
146732,de,EU,Europa,CY,Zypern,01,"Bezirk Nikosia",,,,,Asia/Nicosia,1
146748,de,EU,Europa,CY,Zypern,04,"Bezirk Famagusta",,,"Agia Napa",,Asia/Famagusta,1
146796,de,EU,Europa,CY,Zypern,03,"Bezirk Larnaka",,,,,Asia/Nicosia,1
146879,de,AS,Asien,AZ,Aserbaidschan,BEY,,,,,,Asia/Baku,0
146970,de,AS,Asien,AZ,Aserbaidschan,XA,,,,Xankəndi,,Asia/Baku,0
147271,de,AS,Asien,AZ,Aserbaidschan,SAL,Salyan,,,Salyan,,Asia/Baku,0
147310,de,AS,Asien,AZ,Aserbaidschan,BIL,Biləsuvar,,,,,Asia/Baku,0
147368,de,AS,Asien,AZ,Aserbaidschan,NX,Nachitschewan,ORD,,Ordubad,,Asia/Baku,0
147429,de,AS,Asien,AZ,Aserbaidschan,NX,Nachitschewan,BAB,,Nachitschewan,,Asia/Baku,0
147552,de,AS,Asien,AZ,Aserbaidschan,MAS,Masallı,,,Masally,,Asia/Baku,0
147622,de,AS,Asien,AZ,Aserbaidschan,LAN,,,,Lənkəran,,Asia/Baku,0
148140,de,AS,Asien,AZ,Aserbaidschan,CAB,Cəbrayıl,,,,,Asia/Baku,0
148445,de,AS,Asien,AZ,Aserbaidschan,AST,Astara,,,Astara,,Asia/Baku,0
148615,de,AS,Asien,AZ,Aserbaidschan,AGC,,,,,,Asia/Baku,0
148619,de,AS,Asien,AZ,Aserbaidschan,AGM,,,,Agdam,,Asia/Baku,0
148730,de,AF,Afrika,TZ,Tansania,15,"Zanzibar Stadt/West",,,Sansibar-Stadt,,Africa/Dar_es_Salaam,0
148842,de,AF,Afrika,TZ,Tansania,06,"Pemba Nord",,,Wete,,Africa/Dar_es_Salaam,0
149129,de,AF,Afrika,TZ,Tansania,27,"Region Geita",,,,,Africa/Dar_es_Salaam,0
149590,de,AF,Afrika,TZ,Tansania,,,,,,,Africa/Dar_es_Salaam,0
149606,de,AF,Afrika,TZ,Tansania,25,Tanga,,,Tanga,,Africa/Dar_es_Salaam,0
149703,de,AF,Afrika,TZ,Tansania,20,Rukwa,,,Sumbawanga,,Africa/Dar_es_Salaam,0
150602,de,AF,Afrika,TZ,Tansania,19,Pwani,,,,,Africa/Dar_es_Salaam,0
151610,de,AF,Afrika,TZ,Tansania,01,Arusha,,,,,Africa/Dar_es_Salaam,0
152219,de,AF,Afrika,TZ,Tansania,18,Mwanza,,,,,Africa/Dar_es_Salaam,0
152224,de,AF,Afrika,TZ,Tansania,18,Mwanza,,,Mwanza,,Africa/Dar_es_Salaam,0
152755,de,AF,Afrika,TZ,Tansania,15,"Zanzibar Stadt/West",,,,,Africa/Dar_es_Salaam,0
153022,de,AF,Afrika,TZ,Tansania,02,"Region Daressalam",,,,,Africa/Dar_es_Salaam,0
153209,de,AF,Afrika,TZ,Tansania,09,Kilimandscharo,,,Moshi,,Africa/Dar_es_Salaam,0
153220,de,AF,Afrika,TZ,Tansania,16,Morogoro,,,Morogoro,,Africa/Dar_es_Salaam,0
154039,de,AF,Afrika,TZ,Tansania,25,Tanga,,,,,Africa/Dar_es_Salaam,0
156974,de,AF,Afrika,TZ,Tansania,30,"Region Simiyu",,,,,Africa/Dar_es_Salaam,0
157449,de,AF,Afrika,TZ,Tansania,09,Kilimandscharo,,,,,Africa/Dar_es_Salaam,0
159134,de,AF,Afrika,TZ,Tansania,28,"Region Katavi",,,,,Africa/Dar_es_Salaam,0
159992,de,AF,Afrika,TZ,Tansania,15,"Zanzibar Stadt/West",,,,,Africa/Dar_es_Salaam,0
160192,de,AF,Afrika,TZ,Tansania,03,Dodoma,,,,,Africa/Dar_es_Salaam,0
160196,de,AF,Afrika,TZ,Tansania,03,Dodoma,,,Dodoma,,Africa/Dar_es_Salaam,0
160260,de,AF,Afrika,TZ,Tansania,02,"Region Daressalam",,,,,Africa/Dar_es_Salaam,0
160263,de,AF,Afrika,TZ,Tansania,02,"Region Daressalam",,,Daressalam,,Africa/Dar_es_Salaam,0
160892,de,AF,Afrika,TZ,Tansania,13,Mara,,,,,Africa/Dar_es_Salaam,0
160961,de,AF,Afrika,TZ,Tansania,05,Kagera,,,Bukoba,,Africa/Dar_es_Salaam,0
161322,de,AF,Afrika,TZ,Tansania,01,Arusha,,,,,Africa/Dar_es_Salaam,0
161325,de,AF,Afrika,TZ,Tansania,01,Arusha,,,Arusha,,Africa/Dar_es_Salaam,0
161616,de,AS,Asien,TM,Turkmenistan,B,"Balkan welaýaty",,,Balkanabat,,Asia/Ashgabat,0
162121,de,AS,Asien,TM,Turkmenistan,A,"Ahal welaýaty",,,,,Asia/Ashgabat,0
162181,de,AS,Asien,TM,Turkmenistan,A,"Ahal welaýaty",,,,,Asia/Ashgabat,0
162183,de,AS,Asien,TM,Turkmenistan,S,Ashgabat,,,Aschgabat,,Asia/Ashgabat,0
163843,de,AS,Asien,SY,Syrien,,,,,,,Asia/Damascus,0
164816,de,AS,Asien,SY,Syrien,ID,"Gouvernement Idlib",,,,,Asia/Damascus,0
164994,de,AS,Asien,SY,Syrien,RD,"Rif Dimaschq",,,,,Asia/Damascus,0
166227,de,AS,Asien,SY,Syrien,HM,"Gouvernement Hama",,,,,Asia/Damascus,0
167444,de,AS,Asien,IL,Israel,Z,Nordbezirk,,,,,Asia/Jerusalem,0
167541,de,AS,Asien,SY,Syrien,DI,"Gouvernement Damaskus",,,,,Asia/Damascus,0
169174,de,AS,Asien,SY,Syrien,RD,"Rif Dimaschq",,,Dscharamana,,Asia/Damascus,0
169179,de,AS,Asien,SY,Syrien,HL,"Gouvernement Aleppo",,,,,Asia/Damascus,0
169389,de,AS,Asien,SY,Syrien,ID,"Gouvernement Idlib",,,Idlib,,Asia/Damascus,0
169577,de,AS,Asien,SY,Syrien,HI,"Gouvernement Homs",,,Homs,,Asia/Damascus,0
170017,de,AS,Asien,SY,Syrien,HM,"Gouvernement Hama",,,Hama,,Asia/Damascus,0
170062,de,AS,Asien,SY,Syrien,HL,"Gouvernement Aleppo",,,,,Asia/Damascus,0
170063,de,AS,Asien,SY,Syrien,HL,"Gouvernement Aleppo",,,Aleppo,,Asia/Damascus,0
170652,de,AS,Asien,SY,Syrien,RD,"Rif Dimaschq",,,,,Asia/Damascus,0
170654,de,AS,Asien,SY,Syrien,DI,"Gouvernement Damaskus",,,Damaskus,,Asia/Damascus,0
170792,de,AS,Asien,SY,Syrien,DY,"Gouvernement Deir ez-Zor",,,,,Asia/Damascus,0
172082,de,AS,Asien,SY,Syrien,HL,"Gouvernement Aleppo",,,,,Asia/Damascus,0
172370,de,AS,Asien,SY,Syrien,ID,"Gouvernement Idlib",,,,,Asia/Damascus,0
172374,de,AS,Asien,SY,Syrien,RA,"Gouvernement ar-Raqqa",,,,,Asia/Damascus,0
173470,de,AS,Asien,SY,Syrien,DI,"Gouvernement Damaskus",,,,,Asia/Damascus,0
173576,de,AS,Asien,SY,Syrien,LA,"Gouvernement Latakia",,,Latakia,,Asia/Damascus,0
173578,de,AS,Asien,SY,Syrien,LA,"Gouvernement Latakia",,,,,Asia/Damascus,0
173813,de,AS,Asien,SY,Syrien,HA,"Gouvernement Al-Hasaka",,,,,Asia/Damascus,0
174448,de,AS,Asien,SY,Syrien,DY,"Gouvernement Deir ez-Zor",,,,,Asia/Damascus,0
