geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
96994,ja,AS,アジア,IQ,イラク共和国,DA,ドホーク県,,,,,Asia/Baghdad,0
97990,ja,AS,アジア,IQ,イラク共和国,DI,ディヤーラー県,,,,,Asia/Baghdad,0
98180,ja,AS,アジア,IQ,イラク共和国,BG,バグダード県,,,,,Asia/Baghdad,0
98182,ja,AS,アジア,IQ,イラク共和国,BG,バグダード県,,,バグダード,,Asia/Baghdad,0
98227,ja,AS,アジア,IQ,イラク共和国,BB,バービル,,,,,Asia/Baghdad,0
98245,ja,AS,アジア,IQ,イラク共和国,BA,バスラ,,,,,Asia/Baghdad,0
98304,ja,AS,アジア,IQ,イラク共和国,AR,アルビル,,,,,Asia/Baghdad,0
98463,ja,AS,アジア,IQ,イラク共和国,SU,スレイマニヤ,,,,,Asia/Baghdad,0
98466,ja,AS,アジア,IQ,イラク共和国,BG,バグダード県,,,,,Asia/Baghdad,0
98717,ja,AS,アジア,IQ,イラク共和国,AN,アンバール県,,,ラマーディー,,Asia/Baghdad,0
98854,ja,AS,アジア,IQ,イラク共和国,DQ,ジーカール県,,,ナーシリーヤ,,Asia/Baghdad,0
98860,ja,AS,アジア,IQ,イラク共和国,NA,ナジャフ,,,ナジャフ,,Asia/Baghdad,0
99039,ja,AS,アジア,IQ,イラク共和国,BB,バービル,,,,,Asia/Baghdad,0
99072,ja,AS,アジア,IQ,イラク共和国,NI,ニネヴェ,,,モースル,,Asia/Baghdad,0
99131,ja,AS,アジア,IQ,イラク共和国,WA,ワースィト,,,,,Asia/Baghdad,0
99172,ja,AS,アジア,IQ,イラク共和国,BG,バグダード県,,,,,Asia/Baghdad,0
99237,ja,AS,アジア,IQ,イラク共和国,,,,,,,Asia/Baghdad,0
99347,ja,AS,アジア,IQ,イラク共和国,BB,バービル,,,ヒッラ,,Asia/Baghdad,0
99454,ja,AS,アジア,IQ,イラク共和国,AN,アンバール県,,,ファルージャ,,Asia/Baghdad,0
99532,ja,AS,アジア,IQ,イラク共和国,BA,バスラ,,,バスラ,,Asia/Baghdad,0
99592,ja,AS,アジア,IQ,イラク共和国,AN,アンバール県,,,,,Asia/Baghdad,0
99608,ja,AS,アジア,IQ,イラク共和国,MA,マイサーン県,,,,,Asia/Baghdad,0
99762,ja,AS,アジア,IQ,イラク共和国,QA,カーディスィヤ,,,,,Asia/Baghdad,0
100425,ja,AS,アジア,SA,サウジアラビア王国,03,メディナ州,,,,,Asia/Riyadh,0
101312,ja,AS,アジア,SA,サウジアラビア王国,08,北部国境州,,,,,Asia/Riyadh,0
101628,ja,AS,アジア,SA,サウジアラビア王国,07,タブーク州,,,タブーク,,Asia/Riyadh,0
101732,ja,AS,アジア,SA,サウジアラビア王国,05,カスィーム州,,,,,Asia/Riyadh,0
101760,ja,AS,アジア,SA,サウジアラビア王国,03,メディナ州,,,,,Asia/Riyadh,0
101773,ja,AS,アジア,SA,サウジアラビア王国,14,アスィール州,,,,,Asia/Riyadh,0
102229,ja,AS,アジア,SA,サウジアラビア王国,01,リヤード州,,,,,Asia/Riyadh,0
102318,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
102358,ja,AS,アジア,SA,サウジアラビア王国,,,,,,,Asia/Riyadh,0
102458,ja,AS,アジア,SA,サウジアラビア王国,,,,,,,Asia/Riyadh,0
102527,ja,AS,アジア,SA,サウジアラビア王国,12,アル・ジャウフ州,,,サカーカ,,Asia/Riyadh,0
102585,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
102912,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
103019,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
103369,ja,AS,アジア,SA,サウジアラビア王国,14,アスィール州,,,,,Asia/Riyadh,0
103630,ja,AS,アジア,SA,サウジアラビア王国,10,ナジュラーン州,,,ナジュラン,,Asia/Riyadh,0
104514,ja,AS,アジア,SA,サウジアラビア王国,02,メッカ州,,,,,Asia/Riyadh,0
104515,ja,AS,アジア,SA,サウジアラビア王国,02,メッカ州,,,メッカ,,Asia/Riyadh,0
105026,ja,AS,アジア,SA,サウジアラビア王国,,,,,,,Asia/Riyadh,0
105072,ja,AS,アジア,SA,サウジアラビア王国,14,アスィール州,,,ハミース・ムシャイト,,Asia/Riyadh,0
105299,ja,AS,アジア,SA,サウジアラビア王国,09,ジザーン州,,,ジザン,,Asia/Riyadh,0
105343,ja,AS,アジア,SA,サウジアラビア王国,02,メッカ州,,,ジッダ,,Asia/Riyadh,0
105357,ja,AS,アジア,SA,サウジアラビア王国,,,,,,,Asia/Riyadh,0
106281,ja,AS,アジア,SA,サウジアラビア王国,06,ハイル州,,,ハイル,,Asia/Riyadh,0
106297,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
107304,ja,AS,アジア,SA,サウジアラビア王国,05,カスィーム州,,,ブライダ,,Asia/Riyadh,0
107312,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,アブカイク,,Asia/Riyadh,0
107729,ja,AS,アジア,SA,サウジアラビア王国,02,メッカ州,,,,,Asia/Riyadh,0
107744,ja,AS,アジア,SA,サウジアラビア王国,03,メディナ州,,,,,Asia/Riyadh,0
107797,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,ダーラン,,Asia/Riyadh,0
107968,ja,AS,アジア,SA,サウジアラビア王国,02,メッカ州,,,ターイフ,,Asia/Riyadh,0
108179,ja,AS,アジア,SA,サウジアラビア王国,14,アスィール州,,,,,Asia/Riyadh,0
108240,ja,AS,アジア,SA,サウジアラビア王国,06,ハイル州,,,,,Asia/Riyadh,0
108241,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
108410,ja,AS,アジア,SA,サウジアラビア王国,01,リヤード州,,,リヤド,,Asia/Riyadh,0
108411,ja,AS,アジア,SA,サウジアラビア王国,01,リヤード州,,,,,Asia/Riyadh,0
108512,ja,AS,アジア,SA,サウジアラビア王国,08,北部国境州,,,アラル,,Asia/Riyadh,0
108927,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
108933,ja,AS,アジア,SA,サウジアラビア王国,05,カスィーム州,,,,,Asia/Riyadh,0
109101,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
109102,ja,AS,アジア,SA,サウジアラビア王国,01,リヤード州,,,,,Asia/Riyadh,0
109131,ja,AS,アジア,SA,サウジアラビア王国,05,カスィーム州,,,,,Asia/Riyadh,0
109223,ja,AS,アジア,SA,サウジアラビア王国,03,メディナ州,,,マディーナ,,Asia/Riyadh,0
109224,ja,AS,アジア,SA,サウジアラビア王国,03,メディナ州,,,,,Asia/Riyadh,0
109323,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,アル・コバール,,Asia/Riyadh,0
109353,ja,AS,アジア,SA,サウジアラビア王国,01,リヤード州,,,,,Asia/Riyadh,0
109435,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
109470,ja,AS,アジア,SA,サウジアラビア王国,12,アル・ジャウフ州,,,,,Asia/Riyadh,0
109571,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
109953,ja,AS,アジア,SA,サウジアラビア王国,11,アル・バーハ州,,,アルバハ,,Asia/Riyadh,0
109954,ja,AS,アジア,SA,サウジアラビア王国,11,アル・バーハ州,,,,,Asia/Riyadh,0
110107,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,,,Asia/Riyadh,0
110336,ja,AS,アジア,SA,サウジアラビア王国,04,東部州,,,ダンマーム,,Asia/Riyadh,0
110619,ja,AS,アジア,SA,サウジアラビア王国,09,ジザーン州,,,,,Asia/Riyadh,0
110690,ja,AS,アジア,SA,サウジアラビア王国,14,アスィール州,,,アブハー,,Asia/Riyadh,0
110791,ja,AS,アジア,IR,イラン・イスラム共和国,23,テヘラン州,,,,,Asia/Tehran,0
111453,ja,AS,アジア,IR,イラン・イスラム共和国,19,ザンジャーン州,,,,,Asia/Tehran,0
111821,ja,AS,アジア,IR,イラン・イスラム共和国,21,ヤズド州,,,,,Asia/Tehran,0
111822,ja,AS,アジア,IR,イラン・イスラム共和国,21,ヤズド州,,,ヤズド,,Asia/Tehran,0
112931,ja,AS,アジア,IR,イラン・イスラム共和国,23,テヘラン州,,,テヘラン,,Asia/Tehran,0
113646,ja,AS,アジア,IR,イラン・イスラム共和国,03,東アーザルバーイジャーン州,,,タブリーズ,,Asia/Tehran,0
114930,ja,AS,アジア,IR,イラン・イスラム共和国,28,北ホラーサーン州,,,,,Asia/Tehran,0
115019,ja,AS,アジア,IR,イラン・イスラム共和国,07,ファールス州,,,シーラーズ,,Asia/Tehran,0
116996,ja,AS,アジア,IR,イラン・イスラム共和国,02,マーザンダラーン州,,,サーリー,,Asia/Tehran,0
117574,ja,AS,アジア,IR,イラン・イスラム共和国,12,コルデスターン州,,,,,Asia/Tehran,0
117656,ja,AS,アジア,IR,イラン・イスラム共和国,04,西アーザルバーイジャーン州,,,,,Asia/Tehran,0
118063,ja,AS,アジア,IR,イラン・イスラム共和国,09,ラザヴィー・ホラーサーン州,,,,,Asia/Tehran,0
118743,ja,AS,アジア,IR,イラン・イスラム共和国,01,ギーラーン州,,,ラシュト,,Asia/Tehran,0
119208,ja,AS,アジア,IR,イラン・イスラム共和国,25,ゴム州,,,ゴム,,Asia/Tehran,0
122285,ja,AS,アジア,IR,イラン・イスラム共和国,09,ラザヴィー・ホラーサーン州,,,ニシャプー,,Asia/Tehran,0
124665,ja,AS,アジア,IR,イラン・イスラム共和国,09,ラザヴィー・ホラーサーン州,,,マシュハド,,Asia/Tehran,0
124778,ja,AS,アジア,IR,イラン・イスラム共和国,12,コルデスターン州,,,,,Asia/Tehran,0
125185,ja,AS,アジア,IR,イラン・イスラム共和国,13,ハマダーン州,,,,,Asia/Tehran,0
125605,ja,AS,アジア,IR,イラン・イスラム共和国,15,ロレスターン州,,,,,Asia/Tehran,0
126914,ja,AS,アジア,IR,イラン・イスラム共和国,22,ホルモズガーン州,,,,,Asia/Tehran,0
126972,ja,AS,アジア,IR,イラン・イスラム共和国,04,西アーザルバーイジャーン州,,,,,Asia/Tehran,0
127082,ja,AS,アジア,IR,イラン・イスラム共和国,06,フーゼスターン州,,,,,Asia/Tehran,0
127382,ja,AS,アジア,IR,イラン・イスラム共和国,07,ファールス州,,,,,Asia/Tehran,0
128226,ja,AS,アジア,IR,イラン・イスラム共和国,05,ケルマーンシャー州,,,ケルマーンシャー,,Asia/Tehran,0
128747,ja,AS,アジア,IR,イラン・イスラム共和国,30,アルボルズ州,,,キャラジ,,Asia/Tehran,0
130758,ja,AS,アジア,IR,イラン・イスラム共和国,,,,,,,Asia/Tehran,0
130801,ja,AS,アジア,IR,イラン・イスラム共和国,16,イーラーム州,,,,,Asia/Tehran,0
132142,ja,AS,アジア,IR,イラン・イスラム共和国,13,ハマダーン州,,,,,Asia/Tehran,0
132144,ja,AS,アジア,IR,イラン・イスラム共和国,13,ハマダーン州,,,,,Asia/Tehran,0
132892,ja,AS,アジア,IR,イラン・イスラム共和国,27,ゴレスターン州,,,,,Asia/Tehran,0
133352,ja,AS,アジア,IR,イラン・イスラム共和国,15,ロレスターン州,,,,,Asia/Tehran,0
134762,ja,AS,アジア,IR,イラン・イスラム共和国,14,チャハール＝マハール・バフティヤーリー州,,,,,Asia/Tehran,0
134766,ja,AS,アジア,IR,イラン・イスラム共和国,07,ファールス州,,,,,Asia/Tehran,0
139817,ja,AS,アジア,IR,イラン・イスラム共和国,18,ブーシェフル州,,,,,Asia/Tehran,0
140463,ja,AS,アジア,IR,イラン・イスラム共和国,29,南ホラーサーン州,,,,,Asia/Tehran,0
142363,ja,AS,アジア,IR,イラン・イスラム共和国,02,マーザンダラーン州,,,,,Asia/Tehran,0
143127,ja,AS,アジア,IR,イラン・イスラム共和国,00,マルキャズィー州,,,,,Asia/Tehran,0
143534,ja,AS,アジア,IR,イラン・イスラム共和国,02,マーザンダラーン州,,,,,Asia/Tehran,0
144448,ja,AS,アジア,IR,イラン・イスラム共和国,06,フーゼスターン州,,,アフヴァーズ,,Asia/Tehran,0
145531,ja,AF,アフリカ,AO,アンゴラ共和国,LSU,ルンダ・スル州,,,サウリモ,,Africa/Luanda,0
145724,ja,AF,アフリカ,AO,アンゴラ共和国,LNO,ルンダ・ノルテ州,,,,,Africa/Luanda,0
145952,ja,EU,ヨーロッパ,CY,キプロス共和国,02,リマソール地区,,,,,Asia/Nicosia,1
145963,ja,EU,ヨーロッパ,CY,キプロス共和国,02,リマソール地区,,,,,Asia/Nicosia,1
145964,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,,,Asia/Nicosia,1
145971,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,,,Asia/Nicosia,1
146054,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,,,Asia/Nicosia,1
146069,ja,EU,ヨーロッパ,CY,キプロス共和国,02,リマソール地区,,,,,Asia/Nicosia,1
146137,ja,EU,ヨーロッパ,CY,キプロス共和国,05,パフォス地区,,,,,Asia/Nicosia,1
146150,ja,EU,ヨーロッパ,CY,キプロス共和国,02,リマソール地区,,,,,Asia/Nicosia,1
146175,ja,EU,ヨーロッパ,CY,キプロス共和国,05,パフォス地区,,,,,Asia/Nicosia,1
146209,ja,EU,ヨーロッパ,CY,キプロス共和国,04,ファマグスタ地区,,,,,Asia/Famagusta,1
146214,ja,EU,ヨーロッパ,CY,キプロス共和国,05,パフォス地区,,,パフォス,,Asia/Nicosia,1
146252,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,,,Asia/Nicosia,1
146267,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,,,Asia/Nicosia,1
146268,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,ニコシア,,Asia/Nicosia,1
146286,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,,,Asia/Nicosia,1
146305,ja,EU,ヨーロッパ,CY,キプロス共和国,02,リマソール地区,,,,,Asia/Nicosia,1
146375,ja,EU,ヨーロッパ,CY,キプロス共和国,04,ファマグスタ地区,,,,,Asia/Famagusta,1
146384,ja,EU,ヨーロッパ,CY,キプロス共和国,02,リマソール地区,,,リマソール,,Asia/Nicosia,1
146395,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,,,Asia/Nicosia,1
146398,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,,,Asia/Nicosia,1
146400,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,ラルナカ,,Asia/Nicosia,1
146411,ja,EU,ヨーロッパ,CY,キプロス共和国,06,キレニア地区,,,,,Asia/Famagusta,1
146412,ja,EU,ヨーロッパ,CY,キプロス共和国,06,キレニア地区,,,キレニア,,Asia/Famagusta,1
146445,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,,,Asia/Nicosia,1
146615,ja,EU,ヨーロッパ,CY,キプロス共和国,04,ファマグスタ地区,,,,,Asia/Famagusta,1
146617,ja,EU,ヨーロッパ,CY,キプロス共和国,04,ファマグスタ地区,,,ファマグスタ,,Asia/Famagusta,1
146661,ja,EU,ヨーロッパ,CY,キプロス共和国,04,ファマグスタ地区,,,,,Asia/Famagusta,1
146669,ja,EU,ヨーロッパ,CY,キプロス共和国,,,,,,,Asia/Nicosia,1
146692,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,,,Asia/Nicosia,1
146732,ja,EU,ヨーロッパ,CY,キプロス共和国,01,ニコシア地区,,,,,Asia/Nicosia,1
146748,ja,EU,ヨーロッパ,CY,キプロス共和国,04,ファマグスタ地区,,,,,Asia/Famagusta,1
146796,ja,EU,ヨーロッパ,CY,キプロス共和国,03,ラルナカ地区,,,,,Asia/Nicosia,1
146879,ja,AS,アジア,AZ,アゼルバイジャン共和国,BEY,,,,,,Asia/Baku,0
146970,ja,AS,アジア,AZ,アゼルバイジャン共和国,XA,,,,,,Asia/Baku,0
147271,ja,AS,アジア,AZ,アゼルバイジャン共和国,SAL,サルヤン県,,,サリヤン,,Asia/Baku,0
147310,ja,AS,アジア,AZ,アゼルバイジャン共和国,BIL,ビラスヴァル県,,,,,Asia/Baku,0
147368,ja,AS,アジア,AZ,アゼルバイジャン共和国,NX,ナヒチェヴァン自治共和国,ORD,,オルドゥバード,,Asia/Baku,0
147429,ja,AS,アジア,AZ,アゼルバイジャン共和国,NX,ナヒチェヴァン自治共和国,BAB,,ナフチヴァン,,Asia/Baku,0
147552,ja,AS,アジア,AZ,アゼルバイジャン共和国,MAS,マサッル県,,,マサリ,,Asia/Baku,0
147622,ja,AS,アジア,AZ,アゼルバイジャン共和国,LAN,,,,ランカラン,,Asia/Baku,0
148140,ja,AS,アジア,AZ,アゼルバイジャン共和国,CAB,ジャブライル県,,,,,Asia/Baku,0
148445,ja,AS,アジア,AZ,アゼルバイジャン共和国,AST,アスタラ県,,,アスタラ,,Asia/Baku,0
148615,ja,AS,アジア,AZ,アゼルバイジャン共和国,AGC,,,,,,Asia/Baku,0
148619,ja,AS,アジア,AZ,アゼルバイジャン共和国,AGM,,,,アグダム,,Asia/Baku,0
148730,ja,AF,アフリカ,TZ,タンザニア連合共和国,15,ザンジバル市部/西部,,,ザンジバルシティ,,Africa/Dar_es_Salaam,0
148842,ja,AF,アフリカ,TZ,タンザニア連合共和国,06,ペンバ北部,,,ウェテ,,Africa/Dar_es_Salaam,0
149129,ja,AF,アフリカ,TZ,タンザニア連合共和国,27,ゲイタ州,,,,,Africa/Dar_es_Salaam,0
149590,ja,AF,アフリカ,TZ,タンザニア連合共和国,,,,,,,Africa/Dar_es_Salaam,0
149606,ja,AF,アフリカ,TZ,タンザニア連合共和国,25,タンガ州,,,タンガ,,Africa/Dar_es_Salaam,0
149703,ja,AF,アフリカ,TZ,タンザニア連合共和国,20,ルクワ州,,,スンバワンガ,,Africa/Dar_es_Salaam,0
150602,ja,AF,アフリカ,TZ,タンザニア連合共和国,19,プワニ州,,,,,Africa/Dar_es_Salaam,0
151610,ja,AF,アフリカ,TZ,タンザニア連合共和国,01,アルーシャ州,,,,,Africa/Dar_es_Salaam,0
152219,ja,AF,アフリカ,TZ,タンザニア連合共和国,18,ムワンザ州,,,,,Africa/Dar_es_Salaam,0
152224,ja,AF,アフリカ,TZ,タンザニア連合共和国,18,ムワンザ州,,,ムワンザ,,Africa/Dar_es_Salaam,0
152755,ja,AF,アフリカ,TZ,タンザニア連合共和国,15,ザンジバル市部/西部,,,,,Africa/Dar_es_Salaam,0
153209,ja,AF,アフリカ,TZ,タンザニア連合共和国,09,キリマンジャロ州,,,モシ,,Africa/Dar_es_Salaam,0
153220,ja,AF,アフリカ,TZ,タンザニア連合共和国,16,モロゴロ州,,,モロゴロ,,Africa/Dar_es_Salaam,0
154039,ja,AF,アフリカ,TZ,タンザニア連合共和国,25,タンガ州,,,,,Africa/Dar_es_Salaam,0
156974,ja,AF,アフリカ,TZ,タンザニア連合共和国,30,シミユ州,,,,,Africa/Dar_es_Salaam,0
157449,ja,AF,アフリカ,TZ,タンザニア連合共和国,09,キリマンジャロ州,,,,,Africa/Dar_es_Salaam,0
159134,ja,AF,アフリカ,TZ,タンザニア連合共和国,28,カタヴィ州,,,,,Africa/Dar_es_Salaam,0
160192,ja,AF,アフリカ,TZ,タンザニア連合共和国,03,ドドマ州,,,,,Africa/Dar_es_Salaam,0
160196,ja,AF,アフリカ,TZ,タンザニア連合共和国,03,ドドマ州,,,ドドマ,,Africa/Dar_es_Salaam,0
160260,ja,AF,アフリカ,TZ,タンザニア連合共和国,02,ダルエスサラーム州,,,,,Africa/Dar_es_Salaam,0
160263,ja,AF,アフリカ,TZ,タンザニア連合共和国,02,ダルエスサラーム州,,,ダルエスサラーム,,Africa/Dar_es_Salaam,0
160892,ja,AF,アフリカ,TZ,タンザニア連合共和国,13,マラ州,,,,,Africa/Dar_es_Salaam,0
160961,ja,AF,アフリカ,TZ,タンザニア連合共和国,05,カゲラ州,,,ブコバ,,Africa/Dar_es_Salaam,0
161322,ja,AF,アフリカ,TZ,タンザニア連合共和国,01,アルーシャ州,,,,,Africa/Dar_es_Salaam,0
161325,ja,AF,アフリカ,TZ,タンザニア連合共和国,01,アルーシャ州,,,アルーシャ,,Africa/Dar_es_Salaam,0
161616,ja,AS,アジア,TM,トルクメニスタン,B,バルカン州,,,バルカナバート,,Asia/Ashgabat,0
162121,ja,AS,アジア,TM,トルクメニスタン,A,アハル州,,,,,Asia/Ashgabat,0
162181,ja,AS,アジア,TM,トルクメニスタン,A,アハル州,,,,,Asia/Ashgabat,0
162183,ja,AS,アジア,TM,トルクメニスタン,S,アシガバート,,,アシガバート,,Asia/Ashgabat,0
163843,ja,AS,アジア,SY,シリア・アラブ共和国,,,,,,,Asia/Damascus,0
164816,ja,AS,アジア,SY,シリア・アラブ共和国,ID,イドリブ県,,,,,Asia/Damascus,0
166227,ja,AS,アジア,SY,シリア・アラブ共和国,HM,ハマー県,,,,,Asia/Damascus,0
167541,ja,AS,アジア,SY,シリア・アラブ共和国,DI,ダマスカス県,,,,,Asia/Damascus,0
169174,ja,AS,アジア,SY,シリア・アラブ共和国,RD,ダマスカス郊外県,,,,,Asia/Damascus,0
169179,ja,AS,アジア,SY,シリア・アラブ共和国,HL,アレッポ県,,,,,Asia/Damascus,0
169389,ja,AS,アジア,SY,シリア・アラブ共和国,ID,イドリブ県,,,イドリブ,,Asia/Damascus,0
169577,ja,AS,アジア,SY,シリア・アラブ共和国,HI,ホムス県,,,ホムス,,Asia/Damascus,0
169897,ja,AS,アジア,SY,シリア・アラブ共和国,RD,ダマスカス郊外県,,,,,Asia/Damascus,0
170017,ja,AS,アジア,SY,シリア・アラブ共和国,HM,ハマー県,,,ハマ,,Asia/Damascus,0
