dest_ip,metadata_comment
94.154.172.0/24,AS208046 IPv4
5.253.86.0/24,AS208046 IPv4
45.129.230.0/23,AS208046 IPv4
185.196.220.0/24,AS208046 IPv4
2a0f:ca80:1337::/48,AS208046 IPv6
78.142.18.0/24,AS208046 IPv4
79.124.8.0/24,AS208046 IPv4
2a0f:ca80::/48,AS208046 IPv6
45.148.11.0/24,AS208046 IPv4
2a0f:ca86::/40,AS208046 IPv6
2a06:a001:a010::/44,AS208046 IPv6
2a0f:ca80:618::/48,AS208046 IPv6
2a13:29c0::/29,AS208046 IPv6
2a0f:ca84::/40,AS208046 IPv6
2a0f:ca80:617::/48,AS208046 IPv6
5.253.84.0/24,AS208046 IPv4
2a06:a000:160::/44,AS208046 IPv6
50.118.225.0/24,AS208046 IPv4
193.142.147.0/24,AS208046 IPv4
2a0f:ca80:619::/48,AS208046 IPv6
2a0f:ca81:b00b::/48,AS208046 IPv6
2a0f:ca83:1337::/48,AS208046 IPv6
193.142.146.0/24,AS208046 IPv4
2a0f:ca80:1100::/40,AS208046 IPv6
2a0f:ca80:1::/48,AS208046 IPv6
2a0f:ca80:1338::/48,AS208046 IPv6
45.134.225.0/24,AS208046 IPv4
185.99.135.0/24,AS208046 IPv4
109.205.211.0/24,AS208046 IPv4
45.129.13.0/24,AS208046 IPv4
