dest_ip,metadata_comment
193.3.189.0/24,AS207083 IPv4
155.94.226.0/23,AS207083 IPv4
155.94.208.0/23,AS207083 IPv4
192.135.116.0/24,AS207083 IPv4
2406:17c0::/32,AS207083 IPv6
162.33.20.0/24,AS207083 IPv4
103.219.155.0/24,AS207083 IPv4
2a06:5b87::/32,AS207083 IPv6
64.188.22.0/23,AS207083 IPv4
144.34.86.0/24,AS207083 IPv4
2a06:5b80::/32,AS207083 IPv6
66.212.22.0/24,AS207083 IPv4
173.205.82.0/23,AS207083 IPv4
193.23.3.0/24,AS207083 IPv4
66.63.168.0/23,AS207083 IPv4
72.11.156.0/23,AS207083 IPv4
66.248.194.0/24,AS207083 IPv4
69.174.98.0/23,AS207083 IPv4
103.219.154.0/24,AS207083 IPv4
2a06:5b83::/32,AS207083 IPv6
2a09:3c00::/29,AS207083 IPv6
91.92.34.0/24,AS207083 IPv4
161.129.64.0/22,AS207083 IPv4
216.201.78.0/23,AS207083 IPv4
103.219.153.0/24,AS207083 IPv4
104.223.80.0/24,AS207083 IPv4
69.12.83.0/24,AS207083 IPv4
104.223.81.0/24,AS207083 IPv4
2a0a:6040:1d00::/40,AS207083 IPv6
2a06:5b80::/29,AS207083 IPv6
107.150.4.0/23,AS207083 IPv4
103.214.4.0/22,AS207083 IPv4
162.222.196.0/23,AS207083 IPv4
2a06:5b82::/32,AS207083 IPv6
103.219.152.0/24,AS207083 IPv4
155.94.210.0/23,AS207083 IPv4
104.223.34.0/23,AS207083 IPv4
185.169.79.0/24,AS207083 IPv4
2a09:54c6:a000::/48,AS207083 IPv6
66.248.196.0/24,AS207083 IPv4
69.174.100.0/23,AS207083 IPv4
2.59.254.0/24,AS207083 IPv4
