keyword,metadata_keyword_regex,metadata_keyword_type,metadata_tool,metadata_description,metadata_tool_techniques,metadata_tool_tactics,metadata_malwares_name,metadata_groups_name,metadata_category,metadata_link,metadata_enable_endpoint_detection,metadata_enable_proxy_detection,metadata_tags,metadata_comment,metadata_severity_score,metadata_popularity_score,metadata_github_stars,metadata_github_forks,metadata_github_updated_at,metadata_github_created_at,metadata_entry_id
*InternetIdService.exe*,".{0,1000}InternetIdService\.exe.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,48743
*Program Files (x86)\Common Files\Two Pilots*,".{0,1000}Program\sFiles\s\(x86\)\\Common\sFiles\\Two\sPilots.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,55571
*>Product: Remote Utilities - Viewer -- *,".{0,1000}\>Product\:\sRemote\sUtilities\s\-\sViewer\s\-\-\s.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20485
*>Remote Utilities - Viewer</*,".{0,1000}\>Remote\sUtilities\s\-\sViewer\<\/.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20500
*RemoteAdmin.RemoteUtilities*,".{0,1000}RemoteAdmin\.RemoteUtilities.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,#Avsignature,N/A,10,10,N/A,N/A,N/A,N/A,57010
"*<a href=""rutils:*",".{0,1000}\<a\shref\=\""rutils\:.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20202
*>Installed Remote Utilities Server.</*,".{0,1000}\>Installed\sRemote\sUtilities\sServer\.\<\/.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20417
*>Installed Remote Utilities - Viewer.*,".{0,1000}\>Installed\sRemote\sUtilities\s\-\sViewer\..{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20416
*<Data>Product: Remote Utilities - Host -- *,".{0,1000}\<Data\>Product\:\sRemote\sUtilities\s\-\sHost\s\-\-\s.{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20219
*Remote Utilities Pty (Cy) Ltd.*,".{0,1000}Remote\sUtilities\sPty\s\(Cy\)\sLtd\..{0,1000}",greyware_tool_keyword,RemoteUtilities,RemoteUtilities Remote Access softwares,T1021 - T1083 - T1113 - T1218.007 - T1105 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,RagnarLocker - MuddyWater - UAC-0050,RMM,https://www.remoteutilities.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,56988
