keyword,metadata_keyword_regex,metadata_keyword_type,metadata_tool,metadata_description,metadata_tool_techniques,metadata_tool_tactics,metadata_malwares_name,metadata_groups_name,metadata_category,metadata_link,metadata_enable_endpoint_detection,metadata_enable_proxy_detection,metadata_tags,metadata_comment,metadata_severity_score,metadata_popularity_score,metadata_github_stars,metadata_github_forks,metadata_github_updated_at,metadata_github_created_at
*\ProgramData\Barracuda MSP\*,".{0,1000}\\ProgramData\\Barracuda\sMSP\\.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\BRMM_2024.1-Release*,".{0,1000}\\BRMM_2024\.1\-Release.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\MWDiagnosticCollector.exe*,".{0,1000}\\MWDiagnosticCollector\.exe.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\MWDiagnosticCollectorResult_*.zip*,".{0,1000}\\MWDiagnosticCollectorResult_.{0,1000}\.zip.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Program Files (x86)\Barracuda RMM\*,".{0,1000}\\Program\sFiles\s\(x86\)\\Barracuda\sRMM\\.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Program Files (x86)\Level Platforms\*,".{0,1000}\\Program\sFiles\s\(x86\)\\Level\sPlatforms\\.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Program Files\Barracuda RMM\*,".{0,1000}\\Program\sFiles\\Barracuda\sRMM\\.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Program Files\Level Platforms\*,".{0,1000}\\Program\sFiles\\Level\sPlatforms\\.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\SOFTWARE\Level Platforms\Managed Workplace\*,".{0,1000}\\SOFTWARE\\Level\sPlatforms\\Managed\sWorkplace\\.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*>Barracuda MSP<*,".{0,1000}\>Barracuda\sMSP\<.{0,1000}",greyware_tool_keyword,BarracudaRMM,Deliver remote support services - formely AVG,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,N/A,RMM,https://www.barracudamsp.com/products/rmm/barracuda-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
