keyword,metadata_keyword_regex,metadata_keyword_type,metadata_tool,metadata_description,metadata_tool_techniques,metadata_tool_tactics,metadata_malwares_name,metadata_groups_name,metadata_category,metadata_link,metadata_enable_endpoint_detection,metadata_enable_proxy_detection,metadata_tags,metadata_comment,metadata_severity_score,metadata_popularity_score,metadata_github_stars,metadata_github_forks,metadata_github_updated_at,metadata_github_created_at
*\Program Files (x86)\Advanced Monitoring Agent\*,".{0,1000}\\Program\sFiles\s\(x86\)\\Advanced\sMonitoring\sAgent\\.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Start Menu\Programs\Advanced Monitoring Agent.lnk*,".{0,1000}\\Start\sMenu\\Programs\\Advanced\sMonitoring\sAgent\.lnk.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Advanced Monitoring Agent\task_start.js*,".{0,1000}\\Advanced\sMonitoring\sAgent\\task_start\.js.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Advanced Monitoring Agent\staging*,".{0,1000}\\Advanced\sMonitoring\sAgent\\staging.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Advanced Monitoring Agent\debug.log*,".{0,1000}\\Advanced\sMonitoring\sAgent\\debug\.log.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
* upload*.systemmonitor.eu.com*/command/agentprocessor*,".{0,1000}\supload.{0,1000}\.systemmonitor\.eu\.com.{0,1000}\/command\/agentprocessor.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*Advanced Monitoring Agent HTTP Retriever 1.1*,".{0,1000}Advanced\sMonitoring\sAgent\sHTTP\sRetriever\s1\.1.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,1,N/A,user-agent,10,10,N/A,N/A,N/A,N/A
*\Program Files\Advanced Monitoring Agent\*,".{0,1000}\\Program\sFiles\\Advanced\sMonitoring\sAgent\\.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Advanced Monitoring Agent\unzip.exe*,".{0,1000}\\Advanced\sMonitoring\sAgent\\unzip\.exe.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
*\Advanced Monitoring Agent\winagent.exe*,".{0,1000}\\Advanced\sMonitoring\sAgent\\winagent\.exe.{0,1000}",greyware_tool_keyword,Nsight RMM,Nsight RMM usage,T1021 - T1219 - T1563 - T1608,TA0002 - TA0008 - TA0011 - TA0040,N/A,Scattered Spider*,RMM,https://www.n-able.com/products/n-sight-rmm,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A
